ID,team_id,country,team_code,confederation_name,region_name,tournament_id,tournament_name,year,matches_played,total_goals,stage_reached,hist_avg_goals,hist_total_goals,hist_appearances,hist_avg_matches,hist_last_goals,hist_last3_avg_goals,conf_year_avg_goals,conf_avg_goals,conf_size,confederation_encoded,region_encoded,country_encoded,stage_encoded,hist_momentum,hist_consistency,goals_per_match,hist_goals_per_match,is_host,conf_strength_vs_era
WC-2018_TUN,T-79,Tunisia,TUN,Confederation of African Football,Africa,WC-2018,2018 FIFA Men's World Cup,2018,3,5,group stage,2.0,8,4,3.0,3.0,1.6666666666666667,3.2,3.204081632653061,5,1,0,75,0,2,1.1547005383792515,1.6666666666666667,2.0,0,-2.08125
WC-2022_TUN,T-79,Tunisia,TUN,Confederation of African Football,Africa,WC-2022,2022 FIFA Men's World Cup,2022,3,1,group stage,2.6,13,5,3.0,5.0,3.0,4.2,3.204081632653061,5,1,0,75,0,2,1.6733200530681511,0.3333333333333333,2.6,0,-1.1749999999999998
WC-1954_TUR,T-80,Turkey,TUR,Union of European Football Associations,"Europe, Asia",WC-1954,1954 FIFA Men's World Cup,1954,3,10,group stage,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,9.5,6.4903474903474905,12,5,5,76,0,0,4.25745142161159,3.3333333333333335,0.0,0,0.75
WC-2002_TUR,T-80,Turkey,TUR,Union of European Football Associations,"Europe, Asia",WC-2002,2002 FIFA Men's World Cup,2002,7,10,third-place match,10.0,10,1,3.0,10.0,10.0,5.6,6.4903474903474905,15,5,5,76,5,0,4.25745142161159,1.4285714285714286,10.0,0,0.5687499999999996
WC-2006_UKR,T-81,Ukraine,UKR,Union of European Football Associations,Europe,WC-2006,2006 FIFA Men's World Cup,2006,5,5,quarter-finals,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,5.785714285714286,6.4903474903474905,14,5,4,77,3,0,4.25745142161159,1.0,0.0,0,1.1919642857142856
WC-1990_ARE,T-82,United Arab Emirates,ARE,Asian Football Confederation,Middle East,WC-1990,1990 FIFA Men's World Cup,1990,3,2,group stage,2.5287698412698414,0,0,3.2121775793650795,2.875,2.75,1.5,2.727272727272727,2,0,6,78,0,0,1.9742978550286596,0.6666666666666666,0.0,0,-3.291666666666667
WC-1930_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1930,1930 FIFA Men's World Cup,1930,3,7,semi-finals,3.218856698856699,0,0,3.1099993260707546,3.3714285714285714,3.461904761904762,5.5,3.0869565217391304,2,2,7,79,4,0,1.914945701178401,2.3333333333333335,0.0,0,0.11538461538461497
WC-1934_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1934,1934 FIFA Men's World Cup,1934,1,1,round of 16,7.0,7,1,3.0,7.0,7.0,1.0,3.0869565217391304,1,2,7,79,2,0,1.914945701178401,1.0,7.0,0,-3.375
WC-1950_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1950,1950 FIFA Men's World Cup,1950,3,4,group stage,4.0,8,2,2.0,1.0,4.0,3.0,3.0869565217391304,2,2,7,79,0,-6,4.242640687119285,1.3333333333333333,4.0,0,-3.769230769230769
WC-1990_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1990,1990 FIFA Men's World Cup,1990,3,2,group stage,4.0,12,3,2.3333333333333335,4.0,4.0,3.0,3.0869565217391304,2,2,7,79,0,3,3.0,0.6666666666666666,4.0,0,-1.791666666666667
WC-1994_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1994,1994 FIFA Men's World Cup,1994,4,3,round of 16,3.5,14,4,2.5,2.0,2.3333333333333335,3.5,3.0869565217391304,2,2,7,79,2,-2,2.6457513110645907,0.75,3.5,1,-2.375
WC-1998_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-1998,1998 FIFA Men's World Cup,1998,3,1,group stage,3.4,17,5,2.8,3.0,3.0,4.0,3.0869565217391304,3,2,7,79,0,1,2.3021728866442674,0.3333333333333333,3.4,0,-1.34375
WC-2002_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2002,2002 FIFA Men's World Cup,2002,5,7,quarter-finals,3.0,18,6,2.8333333333333335,1.0,2.0,5.333333333333333,3.0869565217391304,3,2,7,79,3,-2,2.280350850198276,1.4,3.0,0,0.30208333333333304
WC-2006_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2006,2006 FIFA Men's World Cup,2006,3,2,group stage,3.5714285714285716,25,7,3.142857142857143,7.0,3.6666666666666665,2.5,3.0869565217391304,4,2,7,79,0,6,2.5727509827124,0.6666666666666666,3.5714285714285716,0,-2.09375
WC-2010_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2010,2010 FIFA Men's World Cup,2010,4,5,round of 16,3.375,27,8,3.125,2.0,3.3333333333333335,3.0,3.0869565217391304,3,2,7,79,2,-5,2.445841952609133,1.25,3.375,0,-1.53125
WC-2014_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2014,2014 FIFA Men's World Cup,2014,4,5,round of 16,3.5555555555555554,32,9,3.2222222222222223,5.0,4.666666666666667,4.0,3.0869565217391304,4,2,7,79,2,3,2.351122663277647,1.25,3.5555555555555554,0,-1.34375
WC-2022_USA,T-83,United States,USA,"Confederation of North, Central American and Caribbean Association Football",North America,WC-2022,2022 FIFA Men's World Cup,2022,4,3,round of 16,3.7,37,10,3.3,5.0,4.0,2.5,3.0869565217391304,4,2,7,79,2,0,2.263232692902394,0.75,3.7,0,-2.875
WC-1930_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1930,1930 FIFA Men's World Cup,1930,4,15,final,7.409094674460387,0,0,3.7874188255307644,7.1125,7.189583333333333,6.428571428571429,6.921348314606742,7,4,9,80,6,0,4.969305233896636,3.75,0.0,1,1.0439560439560438
WC-1950_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1950,1950 FIFA Men's World Cup,1950,4,15,final round,15.0,15,1,4.0,15.0,15.0,8.8,6.921348314606742,5,4,9,80,5,0,4.969305233896636,3.75,15.0,0,2.0307692307692315
WC-1954_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1954,1954 FIFA Men's World Cup,1954,5,16,third-place match,15.0,30,2,4.0,15.0,15.0,12.0,6.921348314606742,2,4,9,80,5,0,0.0,3.2,15.0,0,3.25
WC-1962_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1962,1962 FIFA Men's World Cup,1962,3,4,group stage,15.333333333333334,46,3,4.333333333333333,16.0,15.333333333333334,7.0,6.921348314606742,5,4,9,80,0,1,0.5773502691896257,1.3333333333333333,15.333333333333334,0,1.4375
WC-1966_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1966,1966 FIFA Men's World Cup,1966,4,2,quarter-finals,12.5,50,4,4.0,4.0,11.666666666666666,3.0,6.921348314606742,4,4,9,80,3,-12,5.686240703077327,0.5,12.5,0,-2.5625
WC-1970_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1970,1970 FIFA Men's World Cup,1970,6,4,third-place match,10.4,52,5,4.0,2.0,7.333333333333333,10.666666666666666,6.921348314606742,3,4,9,80,5,-2,6.8044103344816,0.6666666666666666,10.4,0,4.729166666666666
WC-1974_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1974,1974 FIFA Men's World Cup,1974,3,1,group stage,9.333333333333334,56,6,4.333333333333333,4.0,3.3333333333333335,4.25,6.921348314606742,4,4,9,80,0,2,6.623191577077223,0.3333333333333333,9.333333333333334,0,-1.8125
WC-1986_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1986,1986 FIFA Men's World Cup,1986,4,2,round of 16,8.142857142857142,57,7,4.142857142857143,1.0,2.3333333333333335,7.5,6.921348314606742,4,4,9,80,2,-3,6.817344825970774,0.5,8.142857142857142,0,2.0
WC-1990_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-1990,1990 FIFA Men's World Cup,1990,4,2,round of 16,7.375,59,8,4.125,2.0,2.3333333333333335,3.75,6.921348314606742,4,4,9,80,2,1,6.674846172652328,0.5,7.375,0,-1.041666666666667
WC-2002_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-2002,2002 FIFA Men's World Cup,2002,3,4,group stage,6.777777777777778,61,9,4.111111111111111,2.0,1.6666666666666667,6.4,6.921348314606742,5,4,9,80,0,0,6.495725089968358,1.3333333333333333,6.777777777777778,0,1.3687500000000004
WC-2010_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-2010,2010 FIFA Men's World Cup,2010,7,11,third-place match,6.5,65,10,4.0,4.0,2.6666666666666665,7.2,6.921348314606742,5,4,9,80,5,2,6.1869037310901955,1.5714285714285714,6.5,0,2.66875
WC-2014_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-2014,2014 FIFA Men's World Cup,2014,4,4,round of 16,6.909090909090909,76,11,4.2727272727272725,11.0,5.666666666666667,7.333333333333333,6.921348314606742,6,4,9,80,2,7,6.024193646531384,1.0,6.909090909090909,0,1.989583333333333
WC-2018_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-2018,2018 FIFA Men's World Cup,2018,5,7,quarter-finals,6.666666666666667,80,12,4.25,4.0,6.333333333333333,5.8,6.921348314606742,5,4,9,80,3,-7,5.804909103247844,1.4,6.666666666666667,0,0.5187499999999998
WC-2022_URY,T-84,Uruguay,URY,South American Football Confederation,South America,WC-2022,2022 FIFA Men's World Cup,2022,3,2,group stage,6.6923076923076925,87,13,4.3076923076923075,7.0,7.333333333333333,7.25,6.921348314606742,4,4,9,80,0,3,5.558546203589199,0.6666666666666666,6.6923076923076925,0,1.875
WC-1958_WAL,T-85,Wales,WAL,Union of European Football Associations,Europe,WC-1958,1958 FIFA Men's World Cup,1958,5,4,quarter-finals,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,7.916666666666667,6.4903474903474905,12,5,4,81,3,0,4.25745142161159,0.8,0.0,0,0.04166666666666696
WC-2022_WAL,T-85,Wales,WAL,Union of European Football Associations,Europe,WC-2022,2022 FIFA Men's World Cup,2022,3,1,group stage,4.0,4,1,5.0,4.0,4.0,6.923076923076923,6.4903474903474905,13,5,4,81,0,0,4.25745142161159,0.3333333333333333,4.0,0,1.5480769230769234
WC-1930_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1930,1930 FIFA Men's World Cup,1930,3,7,semi-finals,6.507244366894423,0,0,3.762046133160229,6.719457013574661,6.6455505279034695,3.5,6.4903474903474905,4,5,4,82,4,0,4.25745142161159,2.3333333333333335,0.0,0,-1.884615384615385
WC-1950_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1950,1950 FIFA Men's World Cup,1950,3,7,group stage,7.0,7,1,3.0,7.0,7.0,6.333333333333333,6.4903474903474905,6,5,4,82,0,0,4.25745142161159,2.3333333333333335,7.0,0,-0.4358974358974361
WC-1954_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1954,1954 FIFA Men's World Cup,1954,3,2,quarter-finals,7.0,14,2,3.0,7.0,7.0,9.5,6.4903474903474905,12,5,4,82,3,0,0.0,0.6666666666666666,7.0,0,0.75
WC-1958_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1958,1958 FIFA Men's World Cup,1958,4,7,quarter-finals,5.333333333333333,16,3,3.0,2.0,5.333333333333333,7.916666666666667,6.4903474903474905,12,5,4,82,3,-5,2.8867513459481287,1.75,5.333333333333333,0,0.04166666666666696
WC-1962_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1962,1962 FIFA Men's World Cup,1962,6,10,third-place match,5.75,23,4,3.25,7.0,5.333333333333333,5.1,6.4903474903474905,10,5,4,82,5,5,2.5,1.6666666666666667,5.75,0,-0.46250000000000036
WC-1974_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1974,1974 FIFA Men's World Cup,1974,6,12,second group stage,6.6,33,5,3.8,10.0,6.333333333333333,8.666666666666666,6.4903474903474905,9,5,4,82,1,3,2.8809720581775866,2.0,6.6,0,2.604166666666666
WC-1982_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1982,1982 FIFA Men's World Cup,1982,3,2,group stage,7.5,45,6,4.166666666666667,12.0,9.666666666666666,7.5,6.4903474903474905,14,5,4,82,0,2,3.391164991562634,0.6666666666666666,7.5,0,1.416666666666667
WC-1990_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1990,1990 FIFA Men's World Cup,1990,5,8,quarter-finals,6.714285714285714,47,7,4.0,2.0,8.0,5.928571428571429,6.4903474903474905,14,5,4,82,3,-10,3.728908942943218,1.6,6.714285714285714,0,1.1369047619047619
WC-1998_YUG,T-87,Yugoslavia,YUG,Union of European Football Associations,Europe,WC-1998,1998 FIFA Men's World Cup,1998,4,5,round of 16,6.875,55,8,4.125,8.0,7.333333333333333,6.8,6.4903474903474905,15,5,4,82,2,6,3.48209706929603,1.25,6.875,0,1.4562499999999998
WC-1974_COD,T-88,Zaire,COD,Confederation of African Football,Africa,WC-1974,1974 FIFA Men's World Cup,1974,3,0,group stage,3.499206349206349,0,0,3.3259920634920634,3.1944444444444446,3.398148148148148,0.0,3.204081632653061,1,1,0,83,0,0,1.7966456998631248,0.0,0.0,0,-6.0625
